ID,data_hora,latitude,longitude,volume_deslizado_m3,confianca,tipo_solo,cobertura_vegetal,temperatura_c,umidade_solo_percentual,precipitacao_mm_24h,declividade_graus,tipo_deslizamento
36,2024-05-05 13:48:04,-18.886867422989102,-74.88460879435739,20374.80459632367,0.7319952546890809,silte,urbana,10.554097777891922,47.38378548789682,135.5720538445741,14.445521814549863,raso
37,2024-05-14 01:53:27,-33.691979967870836,-37.63288538520698,5969.224107519688,0.7601735888701414,argila,pastagem,18.65374564758503,47.853489616073894,13.625347078627037,14.350111271075201,profundo
38,2020-01-07 16:33:25,4.0684327569668,-35.8535615682921,10808.582675447089,0.5688356041829664,rocha,urbana,24.34730636376126,54.80568485411192,99.39879373270225,27.10981218088373,fluxo
39,2020-08-14 07:47:51,-0.6047374898674676,-72.99522828248122,15676.110564804443,0.5693769308499652,areia,urbana,38.08362316179658,63.4547972464667,98.22096075311887,16.933111382258716,profundo
40,2023-08-08 07:26:02,-32.57652438862679,-71.33967350182493,34404.42854592083,0.8922828525107847,silte,urbana,28.411571123165572,60.22160341388585,120.95341055037755,59.335116110815314,espalhamento
41,2020-08-15 00:16:43,-11.857273338779247,-37.29876707956744,34756.00484199136,0.5130377618698265,argila,pastagem,28.590277930517882,26.794415731116036,26.155655227913254,32.5517684903984,raso
42,2016-03-05 05:38:06,4.77893622367057,-66.32544404393462,48927.38473039699,0.8495657037979238,areia,floresta,20.878989302740344,31.750689405590798,26.095586867401565,58.190519011381376,espalhamento
43,2020-02-05 11:46:59,-4.345629463782888,-63.460498299596466,27016.26019068755,0.5675343140429617,argila,floresta,33.12244812940746,25.795230847916624,38.619948830466775,9.226808505764442,queda
44,2019-09-27 05:35:31,4.994136702648618,-47.58399879982548,23170.784092512695,0.9511023895766673,areia,pastagem,17.66568446996989,62.63621537033501,71.9216569434808,48.381712818052016,queda
45,2022-08-06 17:20:13,3.7679852995037493,-54.24923482069943,18572.300599324615,0.7800962161704701,rocha,pastagem,37.776585113760255,72.6399394017297,86.64770279809586,43.38978910625655,profundo
46,2016-12-29 02:56:39,-27.514072448981025,-37.95160904543246,29625.899482717054,0.7253896803301723,misto,pastagem,37.42307533963783,42.75948890924761,127.24911992181175,52.853289338398184,queda
47,2019-08-02 05:46:34,-22.097806646966905,-38.48496422616719,39264.32559882835,0.8026820021911585,areia,area_exposta,28.939898420333126,51.67981193919374,58.22458532923276,59.632261047267455,espalhamento
48,2015-03-04 05:02:14,-2.9517329595216353,-74.35061104175634,46232.64449501265,0.5016776551209017,argila,area_exposta,16.870932633133048,47.868151643170854,47.91978985532326,43.6692732221702,profundo
49,2024-07-22 23:09:52,-10.360097374661418,-73.43972578031344,13218.79059521491,0.8935287013199963,rocha,agricola,10.873388058934083,55.64876482063632,187.8345737748841,53.76409485647248,espalhamento
50,2023-08-09 09:13:53,1.8990673094343151,-42.92353525015622,35388.77952778696,0.7083028420061646,rocha,urbana,12.680293191251899,62.428712447816224,62.04746795042018,28.119706803624144,espalhamento
51,2022-09-01 23:47:07,-21.79037910424769,-43.83081502786026,4099.254725297763,0.7100590716811188,argila,area_exposta,31.20572744645892,64.75270226406032,46.24208973607398,21.76621882750914,profundo
52,2016-04-28 03:31:36,-9.639810008110189,-74.73139692498212,12797.17486292189,0.5676676950221313,silte,floresta,36.597082009669364,25.577135287269613,142.47385034482733,5.147807290268844,fluxo
53,2018-03-12 15:33:18,-22.089143206021443,-52.22593656555418,30843.322430377677,0.5176550930305354,argila,floresta,36.08780923574109,76.12065957621955,153.84795514625554,31.38993740199023,fluxo
54,2015-12-08 19:39:24,-14.592703072428108,-44.35755105834315,25289.562192394602,0.6473231959621759,rocha,agricola,20.42685094078289,39.28595307620323,159.72929931684087,18.003151318848417,raso
55,2017-05-29 20:54:52,-16.814676998608462,-65.34831920354729,32472.320235717638,0.9867406126640453,misto,pastagem,22.81570388128187,44.84884032408111,175.58382582316827,9.511585800063607,queda
56,2024-03-04 14:25:37,-4.451523480660494,-47.63304995509421,49215.13060328953,0.9093930188185045,argila,agricola,36.57956569072935,25.441043713505476,83.83814857425737,6.514808875041139,queda
57,2023-10-07 14:06:51,-4.818707136472856,-39.43072509904995,15210.617251855116,0.863381321297719,misto,area_exposta,14.448975401852227,36.9910687539287,47.90064881794231,31.905410114905404,espalhamento
58,2021-08-18 09:45:26,-2.9923276381060333,-51.13361992152626,46323.056286713756,0.8170399137707329,argila,area_exposta,33.77525975292922,55.733506062622666,111.10340591958251,27.885623280638914,espalhamento
59,2023-03-16 02:20:50,-34.64661006660906,-64.0556363850852,41939.20064787612,0.5519957364807002,areia,urbana,17.233223830797563,24.097269486386487,112.06438912031678,9.494051086641033,espalhamento
60,2023-07-22 10:15:19,-14.017688796399472,-74.19458088671504,13970.647176276874,0.8264543507752292,misto,area_exposta,23.656468660136348,50.717412740377256,32.60065853976886,28.2118838437688,queda
61,2024-02-03 12:34:04,-16.722299238839806,-61.46288457246122,26957.243516385588,0.9538417671003351,areia,urbana,16.65234698882956,63.57323348020706,189.79742393571354,18.130782308440462,espalhamento
62,2020-10-02 03:14:16,-11.166494163731372,-42.411339222001445,18198.428541118403,0.6667445139200445,rocha,floresta,32.87491020940228,45.05317564356292,0.2988793839865833,7.996221173821853,raso
63,2019-01-13 22:21:42,3.0118079139873686,-70.08490871367133,5655.073294773778,0.5038941538513606,silte,floresta,38.23635179802274,74.73406023844012,123.23349368025245,49.244091160997804,queda
64,2016-08-06 07:05:48,2.9790227351028093,-73.77277043253792,40581.05982854117,0.5382510694140765,argila,pastagem,22.905285550770706,29.878449332931027,106.4672730593672,8.0626364036645,espalhamento
65,2020-03-30 16:30:55,3.185094732246469,-44.94259538248695,34021.92389400141,0.8912121879664465,misto,urbana,16.6354710255355,58.023585571769054,26.358450144891087,7.886525436864694,queda
66,2020-08-30 00:32:34,-9.853401310763573,-64.56729189233859,38078.427762852865,0.5644309993231318,areia,urbana,20.021545475010065,76.33524043202041,104.4590515006382,24.150811117210488,fluxo
67,2015-06-27 18:05:47,-4.448001805089625,-57.72275837686746,8129.868647602505,0.7240221193473944,rocha,area_exposta,17.2243625970163,36.95138801290052,76.83837652773089,6.980404532260338,profundo
68,2019-07-22 04:51:08,3.3949623049562874,-42.14369525733509,43599.660800965685,0.6268151659020955,areia,urbana,33.271680195469116,57.75395345963781,79.9136011876326,48.13459157938342,profundo
69,2024-06-01 02:48:28,-6.296658874126095,-64.89845656751342,7295.181143432207,0.8470481428208728,areia,pastagem,12.604768912798455,65.83375876010827,135.03411873297165,31.408927947018462,profundo
70,2024-04-20 04:55:58,-13.21197232665634,-57.068530057792685,40811.9717981979,0.7708473513658305,argila,pastagem,22.298449309733115,21.36901825533035,59.58084422409971,54.1140468017894,queda
71,2023-07-20 17:44:32,-10.20672515885273,-55.94255708944019,24368.468566156178,0.6757694574780415,silte,pastagem,25.707765437244717,43.05294047404736,57.4237113003504,38.46884809272318,raso
72,2015-11-07 09:55:08,-27.219125259911152,-66.78224201340426,19188.610858783915,0.806751965943834,argila,pastagem,11.609252149589167,57.406076026366875,10.435512731771745,58.8245296245236,fluxo
73,2015-12-13 01:02:30,-26.711609462988946,-40.31776199735471,15345.047946191755,0.6257963955753856,areia,urbana,13.663331013993892,64.92048385597796,34.22436151643029,58.15003201587849,raso
74,2020-03-20 20:16:25,-16.070637784327715,-42.817150628046605,24888.713934513355,0.7471885088200214,silte,agricola,12.901587191145595,77.30737676342984,40.5090334580128,32.141377974140426,raso
75,2017-12-11 18:49:02,-20.83892373493567,-38.75981502497839,21129.531839320003,0.5607509967922764,argila,agricola,33.35561599234317,29.421953502446705,66.61522270554843,11.021998557958518,fluxo
76,2021-07-06 01:39:17,-18.402175012525475,-71.21270178850887,19412.234681854086,0.9987025002244894,rocha,pastagem,19.146306326151187,44.71420202502401,46.69947912730849,8.8102912447988,fluxo
77,2017-08-31 10:59:24,-27.102718521889653,-41.803840874731925,24595.480645995307,0.5850828849410601,rocha,pastagem,23.03765210632796,44.91616228882954,66.58043948765724,29.568825531733644,espalhamento
78,2016-02-28 14:39:47,-14.608487723444131,-37.38282543987738,40532.80069836948,0.901359258340966,argila,urbana,19.30287053295386,78.32147029706348,153.2402799973896,40.6556367815564,raso
79,2018-07-27 07:10:07,0.8109704683843475,-36.448204926918336,15883.732246855037,0.8255840831965529,areia,urbana,31.521910573659014,25.083358550812054,149.57563820621115,33.31081613758665,profundo
80,2023-02-12 16:58:07,-28.257332675990025,-52.62936972172126,47927.57992832121,0.7968811488930239,silte,urbana,39.6960223775759,42.30446602665137,163.6579517643401,52.87983731239824,raso
81,2020-05-09 00:55:21,-7.464659741838982,-38.907952139279274,19148.330948298655,0.6575502017760669,areia,urbana,37.426167403364495,54.84048115267655,98.69501173555946,17.74767234133222,queda
82,2022-08-30 22:31:05,4.3676625021531095,-61.68252562078957,32567.35607932136,0.7702657838171387,argila,area_exposta,12.494073975713617,64.38344236054513,103.68904813852096,49.0295471410953,fluxo
83,2017-04-12 09:42:03,-18.867941488327684,-43.59261935313742,18323.802911075647,0.5675461248159028,argila,floresta,12.316150209526302,34.52933206348413,188.84558162149733,37.27064997823432,queda
84,2020-03-14 05:19:57,0.2610792244055773,-63.337690487090384,43697.63788214901,0.6358384720390888,rocha,pastagem,10.302038999647518,71.08675770730886,92.20836320689271,14.787853653710169,profundo
85,2017-04-02 12:45:27,-25.276423113479815,-54.06571167021474,21068.00505301333,0.6835981756591883,silte,urbana,35.772235056904705,63.765429426796665,62.42202719026433,41.64112939212973,fluxo
86,2015-10-20 13:12:09,3.565720147581011,-71.13597697099863,3140.3839070552995,0.7430213409960902,silte,pastagem,33.69028239358144,25.383297759644954,121.32725209054375,6.796028847818857,espalhamento
87,2015-02-05 10:26:45,-9.657236919271778,-74.01152751766391,45670.81341408939,0.7188951281704321,areia,agricola,26.018228001079056,61.92106337759581,65.72017555239088,41.049620616817606,espalhamento
88,2016-03-05 13:08:57,-7.681027106379755,-47.2366195069463,45525.11198837606,0.9548283807324056,areia,area_exposta,31.613169435231907,74.30107090919279,23.052940930822018,30.4544726423193,queda
89,2023-01-24 14:16:49,-17.768879821141915,-59.0795057483916,353.71507371723317,0.7388164582857928,misto,area_exposta,39.62043725341644,66.34439333620364,67.05969239361742,19.98556947295462,queda
90,2023-11-20 19:23:56,0.8255085696882887,-57.489591723358245,38809.39042461157,0.817789746367379,areia,floresta,22.261872880476453,69.58365048367628,146.4481091541641,12.498627152736812,queda
91,2015-04-16 02:32:11,-1.20135535892868,-50.620571955765854,3289.00519685437,0.7763003187347475,rocha,urbana,14.279268304488811,66.18655956624312,122.57845728036084,34.460567250116455,profundo
92,2015-12-23 01:16:58,-2.9165060424081233,-74.68408239755632,30936.641978576827,0.6447595883006412,areia,floresta,25.848167131311378,69.3589270625835,147.60105397620757,21.98774226233056,raso
93,2023-06-26 03:39:47,-5.017783242773632,-73.51080472260706,21479.705232270368,0.7710349401022272,argila,area_exposta,35.81704721600445,47.86910376979867,141.56523386205967,36.84272130095741,fluxo
94,2020-12-18 13:52:19,-19.175851180280826,-48.97106990468471,39526.42360384717,0.7495391480598793,rocha,area_exposta,38.58365914286611,31.909921929316795,16.77505654174276,10.40919685070721,queda
95,2015-11-13 19:05:45,4.49851937535346,-48.88110432246103,24123.449742722616,0.9746569298239074,silte,urbana,34.798225596147944,37.915206550074075,75.33523307626473,5.329616375364889,queda
96,2021-01-03 08:41:17,-24.260342498664293,-47.227540271238496,35315.048563983786,0.7622030885521924,silte,agricola,33.87792336462955,71.64043146354982,93.19493458588856,53.91766226108112,queda
97,2017-02-02 19:32:52,-33.48266302225618,-58.71679283583486,48337.50327109453,0.7832892903549948,silte,urbana,24.93473378929252,28.349155895987707,131.41940370466406,49.967430205374534,raso
98,2022-05-23 03:29:24,4.786523243640133,-44.658233487002704,29582.248097859785,0.6236238306300194,argila,area_exposta,20.83984925894559,49.205586057911844,119.55060517724657,9.631204870852239,raso
99,2020-05-27 10:55:30,1.4572857047883119,-71.42710475750418,16769.631003108778,0.7606260221572527,rocha,urbana,12.768398016603047,45.56171149378187,144.5341732363467,45.466899959689705,profundo
100,2022-01-05 10:53:51,-31.973911809986785,-38.78079876718259,4796.429422038312,0.7867648162842005,rocha,floresta,20.47255104891491,62.40131146295064,21.723049084911782,41.211864928872835,fluxo
101,2015-11-15 19:06:56,-18.13573909113158,-66.44679431988743,32186.172718695358,0.5034930863516589,misto,urbana,15.137171939812859,69.03230779708693,104.9844254304981,53.18121113959624,espalhamento
102,2015-07-14 06:21:44,-11.149301743529357,-43.53875198534968,16986.490057442123,0.6170026216051956,argila,floresta,23.163630965636592,54.02909011194261,123.28911677076368,29.157713303010567,profundo
103,2021-03-15 08:00:04,-6.841929785866057,-59.94023110545928,7901.408491440648,0.7285576053862336,silte,area_exposta,21.048864134598194,47.624453137061366,167.63143476010333,47.35496751718844,espalhamento
104,2024-09-24 15:25:38,-8.611435436675738,-54.945454808232746,1130.1624902996987,0.6819257866147346,rocha,area_exposta,24.53446895059063,32.154796411444835,33.076807635541236,50.151564230694326,fluxo
105,2017-11-26 11:35:37,-27.384450863191297,-43.97369232139647,414.87284639029525,0.6393447334071272,rocha,urbana,20.544580867443344,53.96676946630199,82.6882349187652,51.64838409281097,queda
106,2022-03-03 15:34:52,4.310450120128017,-72.43738153054296,10865.923511034174,0.5667509783051999,misto,urbana,26.60459571143133,77.75899658233375,91.5344210181107,56.26299797974415,queda
107,2023-01-07 15:20:19,-24.279770058333053,-51.08214854929581,25032.725587746445,0.5696955518522102,misto,agricola,35.211801190284106,47.633247497875644,193.55900372002196,29.31393018517646,fluxo
108,2017-12-05 13:39:24,-4.268481146459614,-64.7755892491322,28355.324153959464,0.8396026446520941,areia,pastagem,16.499325483958827,62.94120894368297,134.38320748862174,11.959314054096804,raso
109,2023-11-29 19:45:11,-7.570385619339476,-35.95784330103069,22003.006427618624,0.6116618682118782,areia,pastagem,18.371293089002506,34.6598634344121,117.33796124040995,26.321353417363294,queda
110,2015-06-10 03:55:47,-3.5943924624043397,-63.93436389186873,49762.987114816686,0.7404277548207776,rocha,urbana,11.280517121381765,77.11433105446974,66.71136788836102,19.761569852262184,raso
111,2018-07-03 16:06:07,-26.62464800112756,-55.713501414051265,40239.4999521984,0.7571366531970944,rocha,area_exposta,16.123463878356535,27.83288535144682,38.24274202036826,32.09481613129002,espalhamento
112,2017-03-07 21:14:19,-33.818369202321804,-71.75447753533882,38474.63461646897,0.5199979391751778,silte,agricola,13.772930225731331,39.92506809997978,179.13426070359438,31.891845839310406,raso
113,2024-01-17 21:14:17,-2.9960958835180094,-37.266741625877074,17071.548883265077,0.9668640121436163,argila,area_exposta,35.74755651706535,52.80312727185803,173.81913638913355,16.35364225907515,profundo
114,2018-08-31 07:52:56,-8.510466988349208,-52.83897092290918,38509.09226491422,0.7959026065464789,misto,agricola,28.703903621370763,72.43470664542168,167.53837313072722,51.0355756716814,espalhamento
115,2021-07-01 06:55:03,2.5049642861936974,-48.47883206841545,21367.040931078733,0.9186144148430779,argila,agricola,12.102091190004373,23.643326793527663,188.61376697774023,31.22043461240715,raso
116,2015-09-29 04:05:37,-7.910967239796026,-62.74646837006949,21180.00387899308,0.9536092566987753,silte,floresta,37.27104754171644,54.743007222307185,7.783775048260599,16.109857144281403,profundo
117,2017-10-11 14:29:49,-6.569200380911685,-39.98608276752071,35991.898995358926,0.9112021005772186,argila,floresta,28.84655699358092,75.52630925555377,74.86308952558731,5.030075609877279,espalhamento
118,2022-07-24 04:54:16,-22.833660981466405,-40.73505727582026,3492.472566424427,0.8071456421553658,argila,agricola,30.793003706263576,41.41652132218219,182.77909782864538,5.949772659871499,espalhamento
119,2024-04-21 21:00:02,-8.276604391149291,-39.54392413154694,28993.717697408945,0.863437218181154,misto,floresta,10.704494876424821,57.952086797425714,7.704527557262497,19.391354902271786,queda
120,2024-08-16 23:50:21,-22.191701576511957,-41.42976176629167,14865.781726226573,0.6408244572252868,rocha,urbana,25.151110891841924,42.636711994024175,97.8462816039606,52.202328271350886,fluxo
121,2022-01-29 23:22:57,-7.087975693094592,-37.660498670924994,42672.35222755124,0.7600341711814242,misto,floresta,20.57861104521598,38.65890408622198,14.748500655881402,37.468733118844675,espalhamento
122,2022-04-05 01:18:03,-4.99659465555084,-70.09199130803344,21553.207162598075,0.7939729513490199,silte,area_exposta,20.591821323773882,36.32865082223873,156.41329250712457,17.680443737243408,queda
123,2017-05-21 02:28:51,-3.477163977239968,-64.07461910318958,37285.79196269075,0.9204214721600812,argila,area_exposta,24.928309660237996,40.44529843038964,71.14853512494818,57.268133371678104,espalhamento
124,2022-01-22 05:05:51,-12.180948175852329,-53.59937098740059,43593.337328442634,0.6705169682672008,silte,urbana,39.90380542206554,77.90216113465905,133.5421598485544,22.008266203660867,profundo
125,2024-01-26 16:14:56,-33.65590242859537,-40.10404119290663,25996.195757789745,0.7424903129502585,rocha,floresta,20.127603064487154,42.05791464918269,113.77789252349481,42.66178724451574,espalhamento
126,2017-07-24 01:15:59,-21.059629061968455,-67.2786780157323,29034.780825348033,0.7675670788898239,argila,pastagem,16.610098198403513,26.806059298787023,69.25502462295657,28.34732315918285,espalhamento
127,2017-02-26 08:45:05,-26.07837919718744,-60.14374299552784,18872.779014620577,0.7579081754905992,misto,agricola,11.45416807482038,44.807870317704825,122.67995509993794,32.40404661810407,fluxo
128,2022-10-23 06:27:51,-15.21958352095777,-53.05889232403955,45399.19993639782,0.5939012846881189,misto,floresta,13.978848125175542,52.76600526660968,64.32404309110913,33.29998534303243,raso
129,2019-10-25 12:02:56,-21.054426085188645,-50.33190373072269,40212.53820550694,0.9759829912916862,argila,pastagem,37.152507477669005,39.494146189458924,136.78578385861059,33.631246023109085,raso
130,2017-05-31 07:17:18,-12.953135625235014,-66.96933575992145,43278.61484337066,0.5181522796819324,misto,urbana,32.7102685580334,31.478052981766744,40.78574000840229,12.77753465862566,raso
131,2022-05-19 23:52:37,-5.46401675604816,-58.95018416132122,22826.90520279881,0.6035634643920498,argila,area_exposta,23.107619285107575,63.45760584351377,149.37102096562302,53.58694180524095,raso
132,2016-02-25 04:50:47,-11.701513843937292,-66.42126846153508,14964.503798307667,0.9399980253634659,rocha,floresta,13.772991294628724,77.03431777561774,199.08054864559915,28.652438627286077,profundo
133,2018-10-30 12:59:39,-25.99557869524775,-58.880891928589406,19923.651552941763,0.6480235238624987,areia,pastagem,30.242890172077285,49.10629932457893,89.23853790179075,38.62846438626796,fluxo
134,2015-10-22 00:56:31,-31.266844571536147,-65.77461154155188,33460.189861826475,0.5896787501379961,areia,floresta,33.9342463977339,77.79102421044854,41.53536114140628,31.769982393823184,espalhamento
135,2015-05-03 04:02:15,-28.36793039962371,-43.247210913722284,22974.974305232896,0.8518294591522628,misto,pastagem,25.81244914712241,46.485337271155814,196.7825036672974,35.4212155099151,queda
136,2022-04-30 00:24:23,-7.732440221446847,-51.23362088440846,2134.613560540674,0.6961397782104121,misto,area_exposta,19.577240030057588,32.58709103894946,32.07283341061067,20.319277894320116,espalhamento
137,2020-08-22 00:17:28,-23.694712927811338,-53.807222358280015,18175.9567498371,0.9036574270246895,areia,floresta,31.913481587761925,45.207479788236526,52.489337550380654,11.48387741546481,profundo
138,2016-06-28 06:31:23,-9.614250075787105,-59.455315100210804,20518.317180209022,0.5274877887357292,misto,agricola,11.994937413304314,67.48126448284896,87.79455236643743,25.27015327459588,queda
139,2018-02-02 12:17:58,-9.461463331185765,-55.34365437995611,36327.18689508215,0.9996211482503989,misto,area_exposta,35.33802852951298,61.908270936281596,121.45436829990221,17.656498843589706,espalhamento
140,2019-09-04 16:38:38,-20.58704216737147,-67.80554897138282,44839.10119749856,0.5075921088864592,misto,floresta,16.518599528777948,73.7689107509926,192.68126774457434,49.56360084387757,espalhamento
141,2015-12-27 05:56:59,-27.75316304919523,-56.817273293607485,44085.618145031156,0.5459211635276122,areia,pastagem,24.934960911624685,36.407501300300865,40.283090979747826,48.36478370263793,queda
142,2024-03-06 16:33:15,-21.732692773016858,-36.889553316005255,8131.216691018879,0.8452951749865285,rocha,urbana,21.041270668773656,28.348584465894504,48.63903500274065,52.71613177656381,raso
143,2023-09-29 05:21:24,-20.36817468623836,-37.70476544865517,32518.635060030876,0.5620016516059274,argila,agricola,38.19928159110863,27.465735854642922,93.3363820716191,30.557036276539666,queda
144,2017-01-22 23:15:02,-24.60619355052129,-67.38836049014914,470.723286659742,0.8972977350921714,misto,agricola,18.223788229229203,75.88133322085898,158.97422736951236,48.23409850946761,profundo
145,2023-12-01 09:07:46,-1.5547010201212785,-71.27525532872662,38627.600889727,0.5864104461979847,silte,area_exposta,34.681607084028265,62.01372433807584,144.8048926158201,48.36993590703375,fluxo
146,2024-10-15 09:42:53,0.9037431226239221,-56.363590635330326,40092.06457768229,0.5750121185856338,misto,area_exposta,25.584191024861497,21.8411956178597,187.14259607672767,44.481718330041474,queda
147,2016-12-20 04:59:12,-24.851002424952092,-73.36488266259973,41716.737505262165,0.6042958647832684,rocha,pastagem,38.73089711869572,40.13034539342201,114.84812099550759,36.98276456144153,espalhamento
